address_id,address_string,parsing_errors,address_components,model_id
1251,8910 Two Notch Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 8910,
        ""last_building_number"": 8910,
        ""street"": ""Two Notch Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1252,440 Boston Post Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 440,
        ""last_building_number"": 440,
        ""street"": ""Boston Post Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1253,91 - 1049 Paumae'ole Street,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 91,
        ""last_building_number"": 1049,
        ""street"": ""Paumae'ole Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1254,50 West Daily Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 50,
        ""last_building_number"": 50,
        ""street"": ""West Daily Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1255,9601 Renner Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 9601,
        ""last_building_number"": 9601,
        ""street"": ""Renner Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1256,100 Cresson Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 100,
        ""last_building_number"": 100,
        ""street"": ""Cresson Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1257,220 Jackson Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 220,
        ""last_building_number"": 220,
        ""street"": ""Jackson Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1258,1000 Cranberry Square Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1000,
        ""last_building_number"": 1000,
        ""street"": ""Cranberry Square Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1259,14801 Broadway Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 14801,
        ""last_building_number"": 14801,
        ""street"": ""Broadway Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1260,23005-23233 Outer Drive,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 23005,
        ""last_building_number"": 23233,
        ""street"": ""Outer Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1261,397 7th Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 397,
        ""last_building_number"": 397,
        ""street"": ""7th Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1262,1661 and 1671 South Research Loop,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1661,
        ""last_building_number"": 1661,
        ""street"": ""South Research Loop""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1671,
        ""last_building_number"": 1671,
        ""street"": ""South Research Loop""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1263,6121 Landmark Center Blvd.,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 6121,
        ""last_building_number"": 6121,
        ""street"": ""Landmark Center Blvd.""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1264,4501 Old Caldwell Mill Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 4501,
        ""last_building_number"": 4501,
        ""street"": ""Old Caldwell Mill Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1265,7040 Shawnee Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 7040,
        ""last_building_number"": 7040,
        ""street"": ""Shawnee Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1266,9940 Paddle Wheel Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 9940,
        ""last_building_number"": 9940,
        ""street"": ""Paddle Wheel Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1267,950 Haverford Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 950,
        ""last_building_number"": 950,
        ""street"": ""Haverford Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1268,3111 Mahan Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3111,
        ""last_building_number"": 3111,
        ""street"": ""Mahan Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1269,2615 Pleasant Hill Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2615,
        ""last_building_number"": 2615,
        ""street"": ""Pleasant Hill Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1270,11525 Main Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 11525,
        ""last_building_number"": 11525,
        ""street"": ""Main Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1271,1045 North Azusa Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1045,
        ""last_building_number"": 1045,
        ""street"": ""North Azusa Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1272,2001 Americana Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2001,
        ""last_building_number"": 2001,
        ""street"": ""Americana Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1273,4503 Lake Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 4503,
        ""last_building_number"": 4503,
        ""street"": ""Lake Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1274,82nd Street and Allisonville Road,False,"[
    {
        ""address_type"": ""approximate"",
        ""first_building_number"": null,
        ""last_building_number"": null,
        ""street"": ""82nd Street and Allisonville Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1275,15616 76th Avenue East,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 15616,
        ""last_building_number"": 15616,
        ""street"": ""76th Avenue East""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1276,12474 Industrial Boulevard,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 12474,
        ""last_building_number"": 12474,
        ""street"": ""Industrial Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1277,101 Avenue A,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 101,
        ""last_building_number"": 101,
        ""street"": ""Avenue A""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1278,690 Holcomb Bridge Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 690,
        ""last_building_number"": 690,
        ""street"": ""Holcomb Bridge Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1279,1845 Business Center Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1845,
        ""last_building_number"": 1845,
        ""street"": ""Business Center Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1280,7200-7260 North Kendall Drive,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 7200,
        ""last_building_number"": 7260,
        ""street"": ""North Kendall Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1281,200 Capitol Lodging Court,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 200,
        ""last_building_number"": 200,
        ""street"": ""Capitol Lodging Court""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1282,4788 Caughlin Parkway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 4788,
        ""last_building_number"": 4788,
        ""street"": ""Caughlin Parkway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1283,633 Germantown Pike,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 633,
        ""last_building_number"": 633,
        ""street"": ""Germantown Pike""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1284,5850 San Felipe Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 5850,
        ""last_building_number"": 5850,
        ""street"": ""San Felipe Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1285,100 South Ocean Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 100,
        ""last_building_number"": 100,
        ""street"": ""South Ocean Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1286,509 Brand Lane,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 509,
        ""last_building_number"": 509,
        ""street"": ""Brand Lane""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1287,1701 Crossing Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1701,
        ""last_building_number"": 1701,
        ""street"": ""Crossing Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1288,421 North General McMullen Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 421,
        ""last_building_number"": 421,
        ""street"": ""North General McMullen Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1289,850 North Lee Highway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 850,
        ""last_building_number"": 850,
        ""street"": ""North Lee Highway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1290,307 East 12th Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 307,
        ""last_building_number"": 307,
        ""street"": ""East 12th Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1291,468 Mission Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 468,
        ""last_building_number"": 468,
        ""street"": ""Mission Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1292,"2621 Burlingame, 2645 Prairie Street, 1750 28th Street",False,"[
    {
        ""address_type"": ""approximate"",
        ""first_building_number"": null,
        ""last_building_number"": null,
        ""street"": ""2621 Burlingame""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2645,
        ""last_building_number"": 2645,
        ""street"": ""Prairie Street""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1750,
        ""last_building_number"": 1750,
        ""street"": ""28th Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1293,300 University Avenue,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 300,
        ""last_building_number"": 300,
        ""street"": ""University Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1294,12815 Aldine-Westfield Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 12815,
        ""last_building_number"": 12815,
        ""street"": ""Aldine-Westfield Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1295,5710-5730 Northwest 176th Street,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 5710,
        ""last_building_number"": 5730,
        ""street"": ""Northwest 176th Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1296,3888 Highway 90,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3888,
        ""last_building_number"": 3888,
        ""street"": ""Highway 90""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1297,4510 Mobile Highway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 4510,
        ""last_building_number"": 4510,
        ""street"": ""Mobile Highway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1298,12440 Imperial Highway,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 12440,
        ""last_building_number"": 12440,
        ""street"": ""Imperial Highway""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1299,"3045, 3055 and 3065 Columbia Boulevard",False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3045,
        ""last_building_number"": 3045,
        ""street"": ""Columbia Boulevard""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3055,
        ""last_building_number"": 3055,
        ""street"": ""Columbia Boulevard""
    },
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 3065,
        ""last_building_number"": 3065,
        ""street"": ""Columbia Boulevard""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1300,15 Berkeley Place,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 15,
        ""last_building_number"": 15,
        ""street"": ""Berkeley Place""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1301,150 Spring Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 150,
        ""last_building_number"": 150,
        ""street"": ""Spring Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1302,12393-12399 Pembroke Road,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 12393,
        ""last_building_number"": 12399,
        ""street"": ""Pembroke Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1303,2310 Spur 54,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 2310,
        ""last_building_number"": 2310,
        ""street"": ""Spur 54""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1304,600-602 Sherman Street,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 600,
        ""last_building_number"": 602,
        ""street"": ""Sherman Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1305,610 Old York Road,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 610,
        ""last_building_number"": 610,
        ""street"": ""Old York Road""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1306,6603 East Lovers Lane,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 6603,
        ""last_building_number"": 6603,
        ""street"": ""East Lovers Lane""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1307,1 Juniper Drive,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 1,
        ""last_building_number"": 1,
        ""street"": ""Juniper Drive""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1308,13802 North 32nd Street,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 13802,
        ""last_building_number"": 13802,
        ""street"": ""North 32nd Street""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1309,700 Tech Court,False,"[
    {
        ""address_type"": ""exact"",
        ""first_building_number"": 700,
        ""last_building_number"": 700,
        ""street"": ""Tech Court""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
1310,463-467 Pedretti Avenue,False,"[
    {
        ""address_type"": ""range"",
        ""first_building_number"": 463,
        ""last_building_number"": 467,
        ""street"": ""Pedretti Avenue""
    }
]",cyankiwi/gemma-4-12B-it-AWQ-INT4
